nagyobbakban	nagy	Afc-p2	1
￼	￼	Nc-sc---s2s	1
zenéjéért	zene	Nc-sc---s3	43
vállalkozásáért	vállalkozás	Nc-sc---s3	43
túléléséért	túlélés	Nc-sc---s3	43
tisztéért	tiszt	Nc-sc---s3	43
tevékenységéért	tevékenység	Nc-sc---s3	43
￼	￼	Nc-sc---s3p	1
￼	￼	Nc-sc---s3s	1
zsírnak	zsír	Nc-sd	745
zónának	zóna	Nc-sd	745
zavarnak	zavar	Nc-sd	745
zárnak	zár	Nc-sd	745
Winstonnak	Winston	Nc-sd	745
￼	￼	Nc-sd-----p	1
vonósnégyesének	vonósnégyes	Nc-sd-----s	174
volumenének	volumen	Nc-sd-----s	174
vízigényének	vízigény	Nc-sd-----s	174
visszatérésének	visszatérés	Nc-sd-----s	174
vidékének	vidék	Nc-sd-----s	174
vérünknek	vér	Nc-sd---p1	16
rendszerünknek	rendszer	Nc-sd---p1	16
nemzetgazdaságunknak	nemzetgazdaság	Nc-sd---p1	16
munkatársunknak	munkatárs	Nc-sd---p1	16
mindnyájunknak	mindnyáj	Nc-sd---p1	16
￼	￼	Nc-sd---p1p	1
￼	￼	Nc-sd---p1s	1
￼	￼	Nc-sd---p2	1
￼	￼	Nc-sd---p2p	1
￼	￼	Nc-sd---p2s	1
vejüknek	vő	Nc-sd---p3	13
vejüknek	vej	Nc-sd---p3	13
tevékenységüknek	tevékenység	Nc-sd---p3	13
szerencséjüknek	szerencse	Nc-sd---p3	13
sétájuknak	séta	Nc-sd---p3	13
￼	￼	Nc-sd---p3p	1
￼	￼	Nc-sd---p3s	1
￼	￼	Nc-sd---s1	1
￼	￼	Nc-sd---s1p	1
￼	￼	Nc-sd---s1s	1
törődnek	törő	Nc-sd---s2	18
törekednek	törek	Nc-sd---s2	18
nagyváradnak	nagyvár	Nc-sd---s2	18
lázadnak	láz	Nc-sd---s2	18
kerekednek	kerék	Nc-sd---s2	18
￼	￼	Nc-sd---s2p	1
￼	￼	Nc-sd---s2s	1
zárjának	zár	Nc-sd---s3	492
zálogának	zálog	Nc-sd---s3	492
vonzerejének	vonzerő	Nc-sd---s3	492
vonósnégyesének	vonósnégyes	Nc-sd---s3	492
vonalának	vonal	Nc-sd---s3	492
￼	￼	Nc-sd---s3p	1
￼	￼	Nc-sd---s3s	1
zsemléből	zsemle	Nc-se	378
zsebből	zseb	Nc-se	378
zsákból	zsák	Nc-se	378
zónából	zóna	Nc-se	378
Winstonból	Winston	Nc-se	378
￼	￼	Nc-se-----p	1
zsebéből	zseb	Nc-se-----s	46
vizeletéből	vizelet	Nc-se-----s	46
ügyéből	ügy	Nc-se-----s	46
tisztéből	tiszt	Nc-se-----s	46
szövetségéből	szövetség	Nc-se-----s	46
szemünkből	szem	Nc-se---p1	8
pénzünkből	pénz	Nc-se---p1	8
légterünkből	légtér	Nc-se---p1	8
körötökből	kör	Nc-se---p1	8
falunkból	falu	Nc-se---p1	8
￼	￼	Nc-se---p1p	1
￼	￼	Nc-se---p1s	1
￼	￼	Nc-se---p2	1
￼	￼	Nc-se---p2p	1
￼	￼	Nc-se---p2s	1
testükből	test	Nc-se---p3	21
testtartásukból	testtartás	Nc-se---p3	21
szőrükből	szőr	Nc-se---p3	21
szerkezetükből	szerkezet	Nc-se---p3	21
szemükből	szem	Nc-se---p3	21
￼	￼	Nc-se---p3p	1
￼	￼	Nc-se---p3s	1
￼	￼	Nc-se---s1	1
￼	￼	Nc-se---s1p	1
￼	￼	Nc-se---s1s	1
szádból	száj	Nc-se---s2	4
fejedből	fej	Nc-se---s2	4
álmodból	álom	Nc-se---s2	4
akaratodból	akarat	Nc-se---s2	4
￼	￼	Nc-se---s2p	1
￼	￼	Nc-se---s2s	1
zűrzavarából	zűrzavar	Nc-se---s3	146
zsebéből	zseb	Nc-se---s3	146
vizeskancsójából	vizeskancsó	Nc-se---s3	146
vizeletéből	vizelet	Nc-se---s3	146
vizéből	víz	Nc-se---s3	146
￼	￼	Nc-se---s3p	1
￼	￼	Nc-se---s3s	1
￼	￼	Nc-sf	1
￼	￼	Nc-sf-----p	1
￼	￼	Nc-sf-----s	1
￼	￼	Nc-sf---p1	1
￼	￼	Nc-sf---p1p	1
￼	￼	Nc-sf---p1s	1
￼	￼	Nc-sf---p2	1
￼	￼	Nc-sf---p2p	1
￼	￼	Nc-sf---p2s	1
￼	￼	Nc-sf---p3	1
￼	￼	Nc-sf---p3p	1
￼	￼	Nc-sf---p3s	1
￼	￼	Nc-sf---s1	1
￼	￼	Nc-sf---s1p	1
￼	￼	Nc-sf---s1s	1
￼	￼	Nc-sf---s2	1
￼	￼	Nc-sf---s2p	1
￼	￼	Nc-sf---s2s	1
￼	￼	Nc-sf---s3	1
￼	￼	Nc-sf---s3p	1
￼	￼	Nc-sf---s3s	1
￼	￼	Nc-sg	1
￼	￼	Nc-sg-----p	1
￼	￼	Nc-sg-----s	1
￼	￼	Nc-sg---p1	1
￼	￼	Nc-sg---p1p	1
￼	￼	Nc-sg---p1s	1
￼	￼	Nc-sg---p2	1
￼	￼	Nc-sg---p2p	1
￼	￼	Nc-sg---p2s	1
￼	￼	Nc-sg---p3	1
￼	￼	Nc-sg---p3p	1
￼	￼	Nc-sg---p3s	1
￼	￼	Nc-sg---s1	1
￼	￼	Nc-sg---s1p	1
￼	￼	Nc-sg---s1s	1
￼	￼	Nc-sg---s2	1
￼	￼	Nc-sg---s2p	1
￼	￼	Nc-sg---s2s	1
￼	￼	Nc-sg---s3	1
￼	￼	Nc-sg---s3p	1
￼	￼	Nc-sg---s3s	1
zsírról	zsír	Nc-sh	333
zsebpénzről	zsebpénz	Nc-sh	333
zsákmányról	zsákmány	Nc-sh	333
zenéről	zene	Nc-sh	333
Winstonról	Winston	Nc-sh	333
￼	￼	Nc-sh-----p	1
visszatéréséről	visszatérés	Nc-sh-----s	77
végéről	vég	Nc-sh-----s	77
védelméről	védelem	Nc-sh-----s	77
túlteljesítéséről	túlteljesítés	Nc-sh-----s	77
törvényességéről	törvényesség	Nc-sh-----s	77
világunkról	világ	Nc-sh---p1	4
részünkről	rész	Nc-sh---p1	4
megyénkről	megye	Nc-sh---p1	4
magunkról	mag	Nc-sh---p1	4
￼	￼	Nc-sh---p1p	1
￼	￼	Nc-sh---p1s	1
￼	￼	Nc-sh---p2	1
￼	￼	Nc-sh---p2p	1
￼	￼	Nc-sh---p2s	1
tárlatukról	tárlat	Nc-sh---p3	8
szívükről	szív	Nc-sh---p3	8
részükről	rész	Nc-sh---p3	8
munkájukról	munka	Nc-sh---p3	8
magzatukról	magzat	Nc-sh---p3	8
￼	￼	Nc-sh---p3p	1
￼	￼	Nc-sh---p3s	1
￼	￼	Nc-sh---s1	1
￼	￼	Nc-sh---s1p	1
￼	￼	Nc-sh---s1s	1
váradról	vár	Nc-sh---s2	2
arcodról	arc	Nc-sh---s2	2
￼	￼	Nc-sh---s2p	1
￼	￼	Nc-sh---s2s	1
zongoraleckéjéről	zongoralecke	Nc-sh---s3	189
vizsgájáról	vizsga	Nc-sh---s3	189
viszonyáról	viszony	Nc-sh---s3	189
visszavonásáról	visszavonás	Nc-sh---s3	189
visszatéréséről	visszatérés	Nc-sh---s3	189
￼	￼	Nc-sh---s3p	1
￼	￼	Nc-sh---s3s	1
zsebbel	zseb	Nc-si	981
zsákkal	zsák	Nc-si	981
zsákdarabbal	zsákdarab	Nc-si	981
zöngéssel	zöngés	Nc-si	981
zenével	zene	Nc-si	981
￼	￼	Nc-si-----p	1
Winstonéval	Winston	Nc-si-----s	133
vezetésével	vezetés	Nc-si-----s	133
vezényletével	vezénylet	Nc-si-----s	133
véleményével	vélemény	Nc-si-----s	133
ütemével	ütem	Nc-si-----s	133
újságszeletekkel	újságszél	Nc-si---p1	10
terminológiánkkal	terminológia	Nc-si---p1	10
szemünkkel	szem	Nc-si---p1	10
önmagunkkal	önmag	Nc-si---p1	10
magunkkal	mag	Nc-si---p1	10
￼	￼	Nc-si---p1p	1
￼	￼	Nc-si---p1s	1
￼	￼	Nc-si---p2	1
￼	￼	Nc-si---p2p	1
￼	￼	Nc-si---p2s	1
tetejükkel	tető	Nc-si---p3	15
segítségükkel	segítség	Nc-si---p3	15
orrukkal	orr	Nc-si---p3	15
munkájukkal	munka	Nc-si---p3	15
megegyezésükkel	megegyezés	Nc-si---p3	15
￼	￼	Nc-si---p3p	1
￼	￼	Nc-si---p3s	1
vejemmel	vej	Nc-si---s1	17
tudtommal	tudta	Nc-si---s1	17
számmal	száj	Nc-si---s1	17
mutatóujjammal	mutatóujj	Nc-si---s1	17
magánéletemmel	magánélet	Nc-si---s1	17
￼	￼	Nc-si---s1p	1
￼	￼	Nc-si---s1s	1
botrányoddal	botrány	Nc-si---s2	2
barátoddal	barát	Nc-si---s2	2
￼	￼	Nc-si---s2p	1
￼	￼	Nc-si---s2s	1
zsidóságával	zsidóság	Nc-si---s3	325
ziláltságával	ziláltság	Nc-si---s3	325
zálogosításával	zálogosítás	Nc-si---s3	325
világával	világ	Nc-si---s3	325
vigyorával	vigyor	Nc-si---s3	325
￼	￼	Nc-si---s3p	1
￼	￼	Nc-si---s3s	1
záráskor	zárás	Nc-sm	36
vízálláskor	vízállás	Nc-sm	36
választáskor	választás	Nc-sm	36
valamikor	valami	Nc-sm	36
utókor	utó	Nc-sm	36
￼	￼	Nc-sm-----p	1
￼	￼	Nc-sm-----s	1
lapzártánkkor	lapzárta	Nc-sm---p1	1
￼	￼	Nc-sm---p1p	1
￼	￼	Nc-sm---p1s	1
￼	￼	Nc-sm---p2	1
￼	￼	Nc-sm---p2p	1
￼	￼	Nc-sm---p2s	1
megszületésükkor	megszületés	Nc-sm---p3	2
belépésükkor	belépés	Nc-sm---p3	2
￼	￼	Nc-sm---p3p	1
￼	￼	Nc-sm---p3s	1
￼	￼	Nc-sm---s1	1
￼	￼	Nc-sm---s1p	1
￼	￼	Nc-sm---s1s	1
￼	￼	Nc-sm---s2	1
￼	￼	Nc-sm---s2p	1
￼	￼	Nc-sm---s2s	1
visszaadásakor	visszaadás	Nc-sm---s3	25
változtatásakor	változtatás	Nc-sm---s3	25
tanulmányozásakor	tanulmányozás	Nc-sm---s3	25
nyitásakor	nyitás	Nc-sm---s3	25
módosításakor	módosítás	Nc-sm---s3	25
￼	￼	Nc-sm---s3p	1
￼	￼	Nc-sm---s3s	1
zűrzavar	zűrzavar	Nc-sn	6834
zümmögés	zümmögés	Nc-sn	6834
zuhogó	zuhogó	Nc-sn	6834
zsúfoltság	zsúfoltság	Nc-sn	6834
zsold	zsold	Nc-sn	6834
övéi	öv	Nc-sn-----p	2
estéi	est	Nc-sn-----p	2
Winstoné	Winston	Nc-sn-----s	55
városé	város	Nc-sn-----s	55
útonállóé	útonálló	Nc-sn-----s	55
uraságé	uraság	Nc-sn-----s	55
tüllé	tüll	Nc-sn-----s	55
voltunk	volt	Nc-sn---p1	178
viszonyunk	viszony	Nc-sn---p1	178
világunk	világ	Nc-sn---p1	178
véleményetek	vélemény	Nc-sn---p1	178
vásznunk	vászon	Nc-sn---p1	178
￼	￼	Nc-sn---p1p	1
életeké	él	Nc-sn---p1s	1
￼	￼	Nc-sn---p2	1
￼	￼	Nc-sn---p2p	1
￼	￼	Nc-sn---p2s	1
zsebük	zseb	Nc-sn---p3	303
zárkózottságuk	zárkózottság	Nc-sn---p3	303
vonatkozásuk	vonatkozás	Nc-sn---p3	303
vitájuk	vita	Nc-sn---p3	303
viszonyuk	viszony	Nc-sn---p3	303
￼	￼	Nc-sn---p3p	1
￼	￼	Nc-sn---p3s	1
visszértágulásom	visszértágulás	Nc-sn---s1	171
vérem	vér	Nc-sn---s1	171
vendégem	vendég	Nc-sn---s1	171
véleményem	vélemény	Nc-sn---s1	171
vejem	vej	Nc-sn---s1	171
￼	￼	Nc-sn---s1p	1
￼	￼	Nc-sn---s1s	1
véleményed	vélemény	Nc-sn---s2	64
valamid	valami	Nc-sn---s2	64
utad	út	Nc-sn---s2	64
tested	test	Nc-sn---s2	64
szükséged	szükség	Nc-sn---s2	64
￼	￼	Nc-sn---s2p	1
￼	￼	Nc-sn---s2s	1
zűrzavara	zűrzavar	Nc-sn---s3	1801
zuhataga	zuhatag	Nc-sn---s3	1801
zuhanása	zuhanás	Nc-sn---s3	1801
zsarnoksága	zsarnokság	Nc-sn---s3	1801
zöme	zöm	Nc-sn---s3	1801
￼	￼	Nc-sn---s3p	1
többségéé	többség	Nc-sn---s3s	2
ezredeséé	ezredes	Nc-sn---s3s	2
zsoldon	zsold	Nc-sp	633
zsidóságon	zsidóság	Nc-sp	633
záróünnepélyen	záróünnepély	Nc-sp	633
zárójelen	zárójel	Nc-sp	633
zálogpiacon	zálogpiac	Nc-sp	633
￼	￼	Nc-sp-----p	1
végén	vég	Nc-sp-----s	76
ürügyén	ürügy	Nc-sp-----s	76
ülésén	ülés	Nc-sp-----s	76
tükrén	tükör	Nc-sp-----s	76
tövén	tő	Nc-sp-----s	76
tudatunkon	tudat	Nc-sp---p1	15
szemétdombunkon	szemétdomb	Nc-sp---p1	15
sorsunkon	sors	Nc-sp---p1	15
rajzunkon	rajz	Nc-sp---p1	15
pozíciónkon	pozíció	Nc-sp---p1	15
￼	￼	Nc-sp---p1p	1
￼	￼	Nc-sp---p1s	1
￼	￼	Nc-sp---p2	1
￼	￼	Nc-sp---p2p	1
￼	￼	Nc-sp---p2s	1
üvegajtajukon	üvegajtó	Nc-sp---p3	28
ülésükön	ülés	Nc-sp---p3	28
térdükön	térd	Nc-sp---p3	28
temetésükön	temetés	Nc-sp---p3	28
talpukon	talp	Nc-sp---p3	28
￼	￼	Nc-sp---p3p	1
￼	￼	Nc-sp---p3s	1
utamon	út	Nc-sp---s1	7
számon	száj	Nc-sp---s1	7
rovásomon	rovás	Nc-sp---s1	7
költségemen	költség	Nc-sp---s1	7
fejemen	fej	Nc-sp---s1	7
￼	￼	Nc-sp---s1p	1
peremén	per	Nc-sp---s1s	1
váradon	vár	Nc-sp---s2	7
testeden	test	Nc-sp---s2	7
telefonodon	telefon	Nc-sp---s2	7
szegeden	szeg	Nc-sp---s2	7
lábadon	láb	Nc-sp---s2	7
￼	￼	Nc-sp---s2p	1
könnyedén	könny	Nc-sp---s2s	1
vizsgaelőadásán	vizsgaelőadás	Nc-sp---s3	252
viszonyán	viszony	Nc-sp---s3	252
viadalán	viadal	Nc-sp---s3	252
végén	vég	Nc-sp---s3	252
vállán	váll	Nc-sp---s3	252
￼	￼	Nc-sp---s3p	1
￼	￼	Nc-sp---s3s	1
levelestül	levél	Nc-sq	2
gyökerestül	gyökér	Nc-sq	2
￼	￼	Nc-sq-----p	1
￼	￼	Nc-sq-----s	1
￼	￼	Nc-sq---p1	1
￼	￼	Nc-sq---p1p	1
￼	￼	Nc-sq---p1s	1
￼	￼	Nc-sq---p2	1
￼	￼	Nc-sq---p2p	1
￼	￼	Nc-sq---p2s	1
￼	￼	Nc-sq---p3	1
￼	￼	Nc-sq---p3p	1
￼	￼	Nc-sq---p3s	1
￼	￼	Nc-sq---s1	1
￼	￼	Nc-sq---s1p	1
￼	￼	Nc-sq---s1s	1
￼	￼	Nc-sq---s2	1
￼	￼	Nc-sq---s2p	1
￼	￼	Nc-sq---s2s	1
￼	￼	Nc-sq---s3	1
￼	￼	Nc-sq---s3p	1
￼	￼	Nc-sq---s3s	1
zsebre	zseb	Nc-ss	855
zsákszámra	zsákszám	Nc-ss	855
zenére	zene	Nc-ss	855
zenehallgatásra	zenehallgatás	Nc-ss	855
zeneesztétikára	zeneesztétika	Nc-ss	855
￼	￼	Nc-ss-----p	1
zsebére	zseb	Nc-ss-----s	167
visszatérítésére	visszatérítés	Nc-ss-----s	167
visszafizetésére	visszafizetés	Nc-ss-----s	167
veszélyére	veszély	Nc-ss-----s	167
versére	vers	Nc-ss-----s	167
vezérünkre	vezér	Nc-ss---p1	19
vállunkra	váll	Nc-ss---p1	19
torkunkra	torok	Nc-ss---p1	19
szemünkre	szem	Nc-ss---p1	19
számunkra	szám	Nc-ss---p1	19
￼	￼	Nc-ss---p1p	1
￼	￼	Nc-ss---p1s	1
￼	￼	Nc-ss---p2	1
￼	￼	Nc-ss---p2p	1
￼	￼	Nc-ss---p2s	1
vendégükre	vendég	Nc-ss---p3	26
védelmükre	védelem	Nc-ss---p3	26
ujjukra	ujj	Nc-ss---p3	26
terhükre	teher	Nc-ss---p3	26
találkozásukra	találkozás	Nc-ss---p3	26
￼	￼	Nc-ss---p3p	1
￼	￼	Nc-ss---p3s	1
védelmemre	védelem	Nc-ss---s1	13
tudomásomra	tudomás	Nc-ss---s1	13
tanításomra	tanítás	Nc-ss---s1	13
szuperállamra	szuperáll	Nc-ss---s1	13
számomra	szám	Nc-ss---s1	13
￼	￼	Nc-ss---s1p	1
￼	￼	Nc-ss---s1s	1
váradra	vár	Nc-ss---s2	8
terhedre	teher	Nc-ss---s2	8
szegedre	szeg	Nc-ss---s2	8
számodra	szám	Nc-ss---s2	8
nagyváradra	nagyvár	Nc-ss---s2	8
￼	￼	Nc-ss---s2p	1
￼	￼	Nc-ss---s2s	1
zsebére	zseb	Nc-ss---s3	395
vizsgaelőadására	vizsgaelőadás	Nc-ss---s3	395
viszonyára	viszony	Nc-ss---s3	395
visszatérítésére	visszatérítés	Nc-ss---s3	395
visszafizetésére	visszafizetés	Nc-ss---s3	395
￼	￼	Nc-ss---s3p	1
￼	￼	Nc-ss---s3s	1
Winstonhoz	Winston	Nc-st	269
vizsgához	vizsga	Nc-st	269
véleményhez	vélemény	Nc-st	269
véghez	vég	Nc-st	269
vámtisztviselőhöz	vámtisztviselő	Nc-st	269
￼	￼	Nc-st-----p	1
véglegesítéséhez	véglegesítés	Nc-st-----s	55
végéhez	vég	Nc-st-----s	55
védőövezetéhez	védőövezet	Nc-st-----s	55
üzemeltetéséhez	üzemeltetés	Nc-st-----s	55
történetéhez	történet	Nc-st-----s	55
ügyünkhöz	ügy	Nc-st---p1	8
szívünkhöz	szív	Nc-st---p1	8
magunkhoz	mag	Nc-st---p1	8
lapunkhoz	lapu	Nc-st---p1	8
lapunkhoz	lap	Nc-st---p1	8
￼	￼	Nc-st---p1p	1
￼	￼	Nc-st---p1s	1
￼	￼	Nc-st---p2	1
￼	￼	Nc-st---p2p	1
￼	￼	Nc-st---p2s	1
testükhöz	test	Nc-st---p3	13
talpukhoz	talp	Nc-st---p3	13
szolgálatukhoz	szolgálat	Nc-st---p3	13
szétszedésükhöz	szétszedés	Nc-st---p3	13
sírjukhoz	sír	Nc-st---p3	13
￼	￼	Nc-st---p3p	1
￼	￼	Nc-st---p3s	1
￼	￼	Nc-st---s1	1
￼	￼	Nc-st---s1p	1
pereméhez	per	Nc-st---s1s	1
rögeszmédhez	rögeszme	Nc-st---s2	3
csődhöz	cső	Nc-st---s2	3
betegségedhez	betegség	Nc-st---s2	3
￼	￼	Nc-st---s2p	1
￼	￼	Nc-st---s2s	1
zászlójához	zászló	Nc-st---s3	124
visszautalásához	visszautalás	Nc-st---s3	124
vezetőjéhez	vezető	Nc-st---s3	124
véglegesítéséhez	véglegesítés	Nc-st---s3	124
végéhez	vég	Nc-st---s3	124
￼	￼	Nc-st---s3p	1
￼	￼	Nc-st---s3s	1
vércsoportonként	vércsoport	Nc-su	35
tömbönként	tömb	Nc-su	35
rekordonként	rekord	Nc-su	35
reggelenként	reggel	Nc-su	35
pillanatonként	pillanat	Nc-su	35
￼	￼	Nc-su-----p	1
￼	￼	Nc-su-----s	1
￼	￼	Nc-su---p1	1
￼	￼	Nc-su---p1p	1
￼	￼	Nc-su---p1s	1
￼	￼	Nc-su---p2	1
￼	￼	Nc-su---p2p	1
￼	￼	Nc-su---p2s	1
￼	￼	Nc-su---p3	1
￼	￼	Nc-su---p3p	1
￼	￼	Nc-su---p3s	1
￼	￼	Nc-su---s1	1
￼	￼	Nc-su---s1p	1
￼	￼	Nc-su---s1s	1
￼	￼	Nc-su---s2	1
￼	￼	Nc-su---s2p	1
￼	￼	Nc-su---s2s	1
￼	￼	Nc-su---s3	1
￼	￼	Nc-su---s3p	1
￼	￼	Nc-su---s3s	1
zárul	zár	Nc-sw	58
vitézül	vitéz	Nc-sw	58
vendégül	vendég	Nc-sw	58
végül	vég	Nc-sw	58
végezetül	végezet	Nc-sw	58
￼	￼	Nc-sw-----p	1
kamarapartneréül	kamarapartner	Nc-sw-----s	5
jeléül	jel	Nc-sw-----s	5
feltételéül	feltétel	Nc-sw-----s	5
eszközéül	eszköz	Nc-sw-----s	5
elismeréséül	elismerés	Nc-sw-----s	5
￼	￼	Nc-sw---p1	1
￼	￼	Nc-sw---p1p	1
￼	￼	Nc-sw---p1s	1
￼	￼	Nc-sw---p2	1
￼	￼	Nc-sw---p2p	1
￼	￼	Nc-sw---p2s	1
￼	￼	Nc-sw---p3	1
￼	￼	Nc-sw---p3p	1
￼	￼	Nc-sw---p3s	1
￼	￼	Nc-sw---s1	1
￼	￼	Nc-sw---s1p	1
￼	￼	Nc-sw---s1s	1
￼	￼	Nc-sw---s2	1
￼	￼	Nc-sw---s2p	1
￼	￼	Nc-sw---s2s	1
várójául	váró	Nc-sw---s3	12
vacsorájául	vacsora	Nc-sw---s3	12
színteréül	színtér	Nc-sw---s3	12
prédájául	préda	Nc-sw---s3	12
kamarapartneréül	kamarapartner	Nc-sw---s3	12
￼	￼	Nc-sw---s3p	1
￼	￼	Nc-sw---s3s	1
zsákdarabba	zsákdarab	Nc-sx	442
zsákba	zsák	Nc-sx	442
zihálásba	zihálás	Nc-sx	442
zenélésbe	zenélés	Nc-sx	442
zavarba	zavar	Nc-sx	442
￼	￼	Nc-sx-----p	1
zsebébe	zseb	Nc-sx-----s	54
vezetésébe	vezetés	Nc-sx-----s	54
vérkeringésébe	vérkeringés	Nc-sx-----s	54
védelmébe	védelem	Nc-sx-----s	54
ügyébe	ügy	Nc-sx-----s	54
testünkbe	test	Nc-sx---p1	14
padlónkba	padló	Nc-sx---p1	14
ölünkbe	öl	Nc-sx---p1	14
nyelvünkbe	nyelv	Nc-sx---p1	14
lábunkba	láb	Nc-sx---p1	14
￼	￼	Nc-sx---p1p	1
￼	￼	Nc-sx---p1s	1
￼	￼	Nc-sx---p2	1
￼	￼	Nc-sx---p2p	1
￼	￼	Nc-sx---p2s	1
városukba	város	Nc-sx---p3	18
tökéletességükbe	tökéletesség	Nc-sx---p3	18
szemükbe	szem	Nc-sx---p3	18
szájukba	száj	Nc-sx---p3	18
otthonukba	otthon	Nc-sx---p3	18
￼	￼	Nc-sx---p3p	1
￼	￼	Nc-sx---p3s	1
￼	￼	Nc-sx---s1	1
￼	￼	Nc-sx---s1p	1
￼	￼	Nc-sx---s1s	1
naplódba	napló	Nc-sx---s2	5
húzódba	húzó	Nc-sx---s2	5
eszedbe	ész	Nc-sx---s2	5
csődbe	cső	Nc-sx---s2	5
arcodba	arc	Nc-sx---s2	5
￼	￼	Nc-sx---s2p	1
￼	￼	Nc-sx---s2s	1
zsebébe	zseb	Nc-sx---s3	139
zsákjába	zsák	Nc-sx---s3	139
világába	világ	Nc-sx---s3	139
vezetésébe	vezetés	Nc-sx---s3	139
vérkeringésébe	vérkeringés	Nc-sx---s3	139
￼	￼	Nc-sx---s3p	1
￼	￼	Nc-sx---s3s	1
vízzé	víz	Nc-sy	92
vezérimádattá	vezérimádat	Nc-sy	92
valóvá	való	Nc-sy	92
valósággá	valóság	Nc-sy	92
ünneppé	ünnep	Nc-sy	92
￼	￼	Nc-sy-----p	1
tartópillérévé	tartópillér	Nc-sy-----s	7
részévé	rész	Nc-sy-----s	7
ösztönévé	ösztön	Nc-sy-----s	7
megbélyegzésévé	megbélyegzés	Nc-sy-----s	7
kérdésévé	kérdés	Nc-sy-----s	7
miniszterelnökünkké	miniszterelnök	Nc-sy---p1	1
￼	￼	Nc-sy---p1p	1
￼	￼	Nc-sy---p1s	1
￼	￼	Nc-sy---p2	1
￼	￼	Nc-sy---p2p	1
￼	￼	Nc-sy---p2s	1
jelükké	jel	Nc-sy---p3	2
áldozatukká	áldozat	Nc-sy---p3	2
￼	￼	Nc-sy---p3p	1
￼	￼	Nc-sy---p3s	1
￼	￼	Nc-sy---s1	1
￼	￼	Nc-sy---s1p	1
￼	￼	Nc-sy---s1s	1
erőddé	erő	Nc-sy---s2	1
￼	￼	Nc-sy---s2p	1
￼	￼	Nc-sy---s2s	1
vezetőjévé	vezető	Nc-sy---s3	21
tartópillérévé	tartópillér	Nc-sy---s3	21
tárgyává	tárgy	Nc-sy---s3	21
tagjává	tag	Nc-sy---s3	21
szokásává	szokás	Nc-sy---s3	21
￼	￼	Nc-sy---s3p	1
￼	￼	Nc-sy---s3s	1
￼	￼	Np-p2	1
￼	￼	Np-p2-----p	1
￼	￼	Np-p2-----s	1
￼	￼	Np-p2---p1	1
￼	￼	Np-p2---p1p	1
￼	￼	Np-p2---p1s	1
￼	￼	Np-p2---p2	1
￼	￼	Np-p2---p2p	1
￼	￼	Np-p2---p2s	1
￼	￼	Np-p2---p3	1
￼	￼	Np-p2---p3p	1
￼	￼	Np-p2---p3s	1
￼	￼	Np-p2---s1	1
￼	￼	Np-p2---s1p	1
￼	￼	Np-p2---s1s	1
￼	￼	Np-p2---s2	1
￼	￼	Np-p2---s2p	1
￼	￼	Np-p2---s2s	1
￼	￼	Np-p2---s3	1
￼	￼	Np-p2---s3p	1
￼	￼	Np-p2---s3s	1
￼	￼	Np-p3	1
￼	￼	Np-p3-----p	1
￼	￼	Np-p3-----s	1
￼	￼	Np-p3---p1	1
￼	￼	Np-p3---p1p	1
￼	￼	Np-p3---p1s	1
￼	￼	Np-p3---p2	1
￼	￼	Np-p3---p2p	1
￼	￼	Np-p3---p2s	1
￼	￼	Np-p3---p3	1
￼	￼	Np-p3---p3p	1
￼	￼	Np-p3---p3s	1
￼	￼	Np-p3---s1	1
￼	￼	Np-p3---s1p	1
￼	￼	Np-p3---s1s	1
￼	￼	Np-p3---s2	1
￼	￼	Np-p3---s2p	1
￼	￼	Np-p3---s2s	1
￼	￼	Np-p3---s3	1
￼	￼	Np-p3---s3p	1
￼	￼	Np-p3---s3s	1
Kennedy-testvérekig	Kennedy-testvér	Np-p9	1
￼	￼	Np-p9-----p	1
￼	￼	Np-p9-----s	1
￼	￼	Np-p9---p1	1
￼	￼	Np-p9---p1p	1
￼	￼	Np-p9---p1s	1
￼	￼	Np-p9---p2	1
￼	￼	Np-p9---p2p	1
￼	￼	Np-p9---p2s	1
￼	￼	Np-p9---p3	1
￼	￼	Np-p9---p3p	1
￼	￼	Np-p9---p3s	1
￼	￼	Np-p9---s1	1
￼	￼	Np-p9---s1p	1
￼	￼	Np-p9---s1s	1
￼	￼	Np-p9---s2	1
￼	￼	Np-p9---s2p	1
￼	￼	Np-p9---s2s	1
￼	￼	Np-p9---s3	1
￼	￼	Np-p9---s3p	1
￼	￼	Np-p9---s3s	1
Kossuth-díjakat	Kossuth-díj	Np-pa	1
￼	￼	Np-pa-----p	1
Gyöngyikét	Gyöngyi	Np-pa-----s	1
￼	￼	Np-pa---p1	1
￼	￼	Np-pa---p1p	1
￼	￼	Np-pa---p1s	1
￼	￼	Np-pa---p2	1
￼	￼	Np-pa---p2p	1
￼	￼	Np-pa---p2s	1
Kossuth-díjaikat	Kossuth-díj	Np-pa---p3	1
￼	￼	Np-pa---p3p	1
￼	￼	Np-pa---p3s	1
￼	￼	Np-pa---s1	1
￼	￼	Np-pa---s1p	1
￼	￼	Np-pa---s1s	1
￼	￼	Np-pa---s2	1
￼	￼	Np-pa---s2p	1
￼	￼	Np-pa---s2s	1
￼	￼	Np-pa---s3	1
￼	￼	Np-pa---s3p	1
￼	￼	Np-pa---s3s	1
￼	￼	Np-pb	1
￼	￼	Np-pb-----p	1
